ticker,date,open,high,low,close
CBC,2025-11-20,22.06,23.42,21.99,22.97
CBC,2025-11-21,22.8,24.47,22.55,23.57
CBC,2025-11-24,23.68,24.68,23.2,24.43
CBC,2025-11-25,24.21,25.0,23.36,24.16
CBC,2025-11-26,24.22,24.5,23.0,23.45
CBC,2025-11-28,23.53,23.99,23.01,23.56
