ticker,date,open,high,low,close
RNGT,2025-11-24,10.0,10.03,9.8977,10.0
RNGT,2025-11-25,10.0,10.02,10.0,10.02
RNGT,2025-11-26,10.02,10.05,10.0,10.0
RNGT,2025-11-28,9.995,9.995,9.99,9.99
