ticker,date,open,high,low,close
FWDI,2025-11-17,9.08,9.43,8.32,8.5
FWDI,2025-11-18,8.55,8.96,8.24,8.49
FWDI,2025-11-19,8.44,8.9999,8.02,8.33
FWDI,2025-11-20,8.63,9.013,7.94,8.04
FWDI,2025-11-21,7.81,8.225,7.57,8.165
FWDI,2025-11-24,8.12,8.68,7.9001,8.55
FWDI,2025-11-25,8.55,8.59,8.02,8.43
FWDI,2025-11-26,8.56,8.79,8.35,8.54
FWDI,2025-11-28,8.54,9.28,8.54,8.9
