ticker,date,open,high,low,close
SVRN,2025-11-17,1.46,1.46,1.32,1.39
SVRN,2025-11-18,1.31,1.61,1.31,1.5
SVRN,2025-11-19,1.5,1.51,1.39,1.39
SVRN,2025-11-20,1.4,1.44,1.3,1.33
SVRN,2025-11-21,1.29,1.39,1.27,1.36
SVRN,2025-11-24,1.36,1.4202,1.33,1.395
SVRN,2025-11-25,1.38,1.405,1.32,1.37
SVRN,2025-11-26,1.35,1.39,1.35,1.36
SVRN,2025-11-28,1.35,1.41,1.35,1.37
