ticker,date,open,high,low,close
AIXC,2025-11-19,3.26,3.27,2.75,2.83
AIXC,2025-11-20,2.9,2.9693,2.58,2.64
AIXC,2025-11-21,2.64,2.64,2.38,2.54
AIXC,2025-11-24,2.68,2.77,2.52,2.6
AIXC,2025-11-25,2.63,2.69,2.4,2.44
AIXC,2025-11-26,2.45,2.57,2.425,2.55
AIXC,2025-11-28,2.57,2.64,2.513,2.6
