ticker,date,open,high,low,close
GLOO,2025-11-19,8.05,8.48,7.96,8.08
GLOO,2025-11-20,8.0,9.35,8.0,9.09
GLOO,2025-11-21,9.0,9.9804,8.58,9.7
GLOO,2025-11-24,9.59,9.9088,9.0,9.21
GLOO,2025-11-25,9.37,9.6864,9.11,9.28
GLOO,2025-11-26,9.23,9.52,8.96,9.04
GLOO,2025-11-28,9.0,9.26,8.25,8.85
